,artist_id,artist,image,genres,popularity,link,followers
758,4AVFqumd2ogHFlRbKIjp1t,Alesso,https://i.scdn.co/image/ab6761610000e5ebb5712a1a45f469f906023e7f,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",80,https://api.spotify.com/v1/artists/4AVFqumd2ogHFlRbKIjp1t,3768710
759,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,https://i.scdn.co/image/ab6761610000e5eb0d890ffd0e0bea5f904f1a9f,"['dance pop', 'pop', 'viral pop']",85,https://api.spotify.com/v1/artists/6VuMaDnrHyPL1p4EHjYLi7,15327710
760,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,https://i.scdn.co/image/ab6761610000e5ebb0dd96d5c6fcd8b068834373,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",86,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,17582543
761,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,https://i.scdn.co/image/ab6761610000e5ebfbc3faec4a370d8393bee7f1,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",87,https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM,8980538
762,4uN3DsfENc7dp0OLO0FEIb,Sugar Ray,https://i.scdn.co/image/ab6761610000e5ebff43c5735517a662439d0afe,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",63,https://api.spotify.com/v1/artists/4uN3DsfENc7dp0OLO0FEIb,775162
763,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded,"['atl hip hop', 'hip hop', 'pop', 'rap']",81,https://api.spotify.com/v1/artists/73sIBHcqh3Z3NyqHKZ7FOL,8888139
764,4d3yvTptO48nOYTPBcPFZC,Eve,https://i.scdn.co/image/ab6761610000e5eb62126e55ddfe25a907535f3c,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'r&b', 'rap', 'urban contemporary']",71,https://api.spotify.com/v1/artists/4d3yvTptO48nOYTPBcPFZC,1020179
765,5DpSoH5zCXNRqYai7pmcGG,Yngwie Malmsteen,https://i.scdn.co/image/ab6761610000e5eb7f0176061c3845bcfc2deeb7,"['album rock', 'hard rock', 'instrumental rock', 'metal', 'metal guitar', 'neo classical metal', 'power metal', 'rock', 'shred', 'swedish hard rock']",53,https://api.spotify.com/v1/artists/5DpSoH5zCXNRqYai7pmcGG,338071
766,54kWB5z9SbenPFQXtBDUBK,Paula DeAnda,https://i.scdn.co/image/ab6761610000e5eb0d7a8b280c4ffdc541e651a0,"['dance pop', 'hip pop', 'post-teen pop', 'urban contemporary']",49,https://api.spotify.com/v1/artists/54kWB5z9SbenPFQXtBDUBK,367511
767,0Chxmm4XMM87mJOHvyiUzL,Kevin Rudolf,https://i.scdn.co/image/ab6761610000e5ebb2295aba8428d5e1812fc890,"['dance pop', 'pop rap']",58,https://api.spotify.com/v1/artists/0Chxmm4XMM87mJOHvyiUzL,129293
768,6sCbFbEjbYepqswM1vWjjs,Zendaya,https://i.scdn.co/image/fba29219867535aaed72b65c2cb363040cb98103,"['dance pop', 'pop', 'post-teen pop']",78,https://api.spotify.com/v1/artists/6sCbFbEjbYepqswM1vWjjs,3163968
769,7siPLyFwRFYQkKgWKJ5Sod,The Dandy Warhols,https://i.scdn.co/image/ab6761610000e5eb918734ca6f0f14803c7d8922,"['alternative dance', 'alternative rock', 'electronica', 'indie rock', 'modern rock', 'rock']",62,https://api.spotify.com/v1/artists/7siPLyFwRFYQkKgWKJ5Sod,263435
770,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,https://i.scdn.co/image/ab6761610000e5eb1443b137c8941b9c73237a27,"['emo', 'modern rock', 'rock']",82,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,9320658
771,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,https://i.scdn.co/image/ab6761610000e5ebdd4c0f90744cf7e079b93dc4,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop rock', 'rock']",71,https://api.spotify.com/v1/artists/536BYVgOnRky0xjsPT96zl,2127667
772,4Ud7lY9V8pOyydumajSW3O,The Mavericks,https://i.scdn.co/image/ab6761610000e5ebec7c38deb61403a06a5f3b17,"['country', 'country rock']",56,https://api.spotify.com/v1/artists/4Ud7lY9V8pOyydumajSW3O,135522
773,3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,https://i.scdn.co/image/ab6761610000e5ebbedd4fb3d79d6cfd9d3fe534,"['country', 'country rock', 'oklahoma country']",64,https://api.spotify.com/v1/artists/3IhWQSrLj8EJjdvjFTpCyo,435776
774,39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,https://i.scdn.co/image/ab6761610000e5ebe03987a142f6ba53d230a58c,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",70,https://api.spotify.com/v1/artists/39B7ChWwrWDs7zXlsu3MoP,119122
775,2sgj794K3UaW1ApX28ZUhY,The Kentucky Headhunters,https://i.scdn.co/image/ab6761610000e5ebdef3bd19f162917a01f56cea,"['country', 'country rock', 'kentucky roots', 'southern rock']",51,https://api.spotify.com/v1/artists/2sgj794K3UaW1ApX28ZUhY,169336
776,0UMJlMGr85C0C5D7wmB0Ik,T. Graham Brown,https://i.scdn.co/image/ab6761610000e5ebfe0bf6cd8eb3c63596a83dbb,"['classic country pop', 'country', 'country rock']",50,https://api.spotify.com/v1/artists/0UMJlMGr85C0C5D7wmB0Ik,64712
777,5Va9LuEmaZxnbk1gMnjMD7,Arrested Development,https://i.scdn.co/image/ab6761610000e5eb09f1ef3b76da5758e3bd7ad2,"['atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'rap']",56,https://api.spotify.com/v1/artists/5Va9LuEmaZxnbk1gMnjMD7,208632
778,1RP2UpEaRzkF0Id3JigqD8,Roger Miller,https://i.scdn.co/image/7ec2feb33ed02ee90b03f5926dbc788b8a4d6e03,"['country', 'country rock', 'folk', 'nashville sound', 'oklahoma country', 'rock-and-roll']",59,https://api.spotify.com/v1/artists/1RP2UpEaRzkF0Id3JigqD8,199306
779,6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,https://i.scdn.co/image/ab6761610000e5ebf0fcb2c42fb1e86c27597263,"['gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",62,https://api.spotify.com/v1/artists/6AMa1VFQ7qCi61tCRtVWXe,528813
780,5DKuVtlpDH0agZQUFDy8O7,Pharoahe Monch,https://i.scdn.co/image/ab6761610000e5eb8569e668d97d93d6df2c2716,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",58,https://api.spotify.com/v1/artists/5DKuVtlpDH0agZQUFDy8O7,197532
781,0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,https://i.scdn.co/image/c54d3e62fa857b691de4e391b3cca35234462761,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'rock', 'symphonic rock']",57,https://api.spotify.com/v1/artists/0AD4odMWVQ2wUSlgxOB5Rl,570178
782,1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,https://i.scdn.co/image/ab6761610000e5ebc6de66e3b6928e0ecf3f9b0c,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'post-teen pop', 'talent show']",76,https://api.spotify.com/v1/artists/1o2NpYGqHiCq7FoiYdyd1x,2599941
783,2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,https://i.scdn.co/image/ab6761610000e5ebb01a837e48a3a9f6f8b2b549,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",67,https://api.spotify.com/v1/artists/2xaAOVImG2O6lURwqperlD,929054
784,4ScCswdRlyA23odg9thgIO,Jess Glynne,https://i.scdn.co/image/ab6761610000e5eb7d800f202dd15af03179876b,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",77,https://api.spotify.com/v1/artists/4ScCswdRlyA23odg9thgIO,2689697
785,15qI5w4XJFLRMwOp2VrlD5,The Saturdays,https://i.scdn.co/image/ab6761610000e5ebe3682c7e33275c9ce31a2f31,"['bubblegum dance', 'dance pop', 'electropop', 'europop', 'girl group', 'pop', 'post-teen pop', 'uk pop']",60,https://api.spotify.com/v1/artists/15qI5w4XJFLRMwOp2VrlD5,678376
786,2wKZKjNTOtH2vjxIsUBZqY,Carlene Carter,https://i.scdn.co/image/752f505f8f47181e0d1feb48f17641ef21cc183a,"['country', 'country dawn']",48,https://api.spotify.com/v1/artists/2wKZKjNTOtH2vjxIsUBZqY,28495
787,5aEWnrN8h3MhuFUPRfaVuy,Case,https://i.scdn.co/image/ab6761610000e5eb1c5bbf90b6a8b983d3ea2ebc,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",59,https://api.spotify.com/v1/artists/5aEWnrN8h3MhuFUPRfaVuy,701441
788,0VRj0yCOv2FXJNP47XQnx5,Quavo,https://i.scdn.co/image/ab6761610000e5eb183948c3e9f7b459b2d6cd7a,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,https://api.spotify.com/v1/artists/0VRj0yCOv2FXJNP47XQnx5,5525905
789,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,https://i.scdn.co/image/ab6761610000e5eb60063d3451ade8f9fab397c2,"['alternative metal', 'nu metal', 'rap metal', 'rock']",81,https://api.spotify.com/v1/artists/5eAWCfyUhZtHHtBdNk56l1,7953643
790,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,https://i.scdn.co/image/ab6761610000e5eb9eac297d81dcd21319f83f43,"['dance pop', 'edm', 'pop', 'pop rap', 'pop rock']",74,https://api.spotify.com/v1/artists/2KsP6tYLJlTBvSUxnwlVWa,1229895
791,0SdiiPkr02EUdekHZJkt58,Hanson,https://i.scdn.co/image/ab6761610000e5eb2498282f9ea13beba4c15a1a,"['boy band', 'dance pop', 'neo mellow', 'pop rock']",62,https://api.spotify.com/v1/artists/0SdiiPkr02EUdekHZJkt58,382278
792,6TZdvF1kFzwnQLgHQynzsO,Alien Ant Farm,https://i.scdn.co/image/ab6761610000e5eb3834ac7527887bc594efd1fc,"['alternative metal', 'alternative rock', 'funk metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']",65,https://api.spotify.com/v1/artists/6TZdvF1kFzwnQLgHQynzsO,711153
793,5I83RQZnnynCnohkLJ8vot,Kellie Coffey,https://i.scdn.co/image/267beffbd094f4c1526bdcca4dfb38b14e478e0c,"['country', 'country dawn', 'oklahoma country']",28,https://api.spotify.com/v1/artists/5I83RQZnnynCnohkLJ8vot,31358
794,45O9BwPMyywM755SYUK0sP,Uriah Heep,https://i.scdn.co/image/ab6761610000e5ebdb6a9096d52227771977630e,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",58,https://api.spotify.com/v1/artists/45O9BwPMyywM755SYUK0sP,628355
795,2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,https://i.scdn.co/image/2b46c43a2c8d3af23f3183299c2070c2d42ad039,"['dance pop', 'pop', 'post-teen pop']",61,https://api.spotify.com/v1/artists/2S9W9aSAd7e5mp8WqWxN2h,2021065
796,1IQ2e1buppatiN1bxUVkrk,Slayer,https://i.scdn.co/image/8c81130db7b5f933412c4906c30327817f1e1b43,"['alternative metal', 'death metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",67,https://api.spotify.com/v1/artists/1IQ2e1buppatiN1bxUVkrk,2911214
797,64AyHnB0YQfCZFo5etz5vY,Eric Heatherly,https://i.scdn.co/image/670c28867b3f4e24f28455d9589f288a41894657,['country'],36,https://api.spotify.com/v1/artists/64AyHnB0YQfCZFo5etz5vY,2188
798,4ZfZ9troLXZsAVxcvXKXnV,Esmée Denters,https://i.scdn.co/image/ab6761610000e5eb1c4767dd2aa50e40e7d8df46,"['dance pop', 'dutch r&b', 'viral pop']",47,https://api.spotify.com/v1/artists/4ZfZ9troLXZsAVxcvXKXnV,38778
799,1dqGS5sT6PE2wEvP1gROZC,Flatbush Zombies,https://i.scdn.co/image/ab6761610000e5eb48807b66b83a3ce51ee9504f,"['escape room', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']",64,https://api.spotify.com/v1/artists/1dqGS5sT6PE2wEvP1gROZC,1082014
800,55vs7NT1KxcFjbMC4y202E,REO Speedwagon,https://i.scdn.co/image/ab6761610000e5ebfc5a03aa1823cfbe08b8b2ed,"['album rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",68,https://api.spotify.com/v1/artists/55vs7NT1KxcFjbMC4y202E,1840398
801,1U0EFT6jsUpEXAaWesmxAz,Showbiz & A.G.,https://i.scdn.co/image/23838e0dd0322d00bc700e109d281cc8b6811b40,"['alternative hip hop', 'bronx hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",43,https://api.spotify.com/v1/artists/1U0EFT6jsUpEXAaWesmxAz,55436
802,4CYeVo5iZbtYGBN4Isc3n6,Dio,https://i.scdn.co/image/1cfd898d7f1eedf88c520ba373c2b448189db4f3,"['album rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",65,https://api.spotify.com/v1/artists/4CYeVo5iZbtYGBN4Isc3n6,1919204
803,3gemH8D6fpu12DmTmUZYAL,Culcha Candela,https://i.scdn.co/image/ab6761610000e5ebc2449c31e39c9f6ad8c74114,"['dance pop', 'german pop', 'pop rap']",65,https://api.spotify.com/v1/artists/3gemH8D6fpu12DmTmUZYAL,304075
804,0khzcQ6PQU5a6dl1Qss3pt,Lorrie Morgan,https://i.scdn.co/image/463b91de449a01f34b462ddda33c1323f938f443,"['country', 'country dawn', 'country rock']",51,https://api.spotify.com/v1/artists/0khzcQ6PQU5a6dl1Qss3pt,319842
805,6ZPbX2Lxd40e2UVkXpyxvI,Great White,https://i.scdn.co/image/6a76558a17a8c41a7867e5597b9037d2a1dc3a0f,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",56,https://api.spotify.com/v1/artists/6ZPbX2Lxd40e2UVkXpyxvI,713904
806,4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,https://i.scdn.co/image/ab6761610000e5ebea5eda58996c7f08d423d522,"['escape room', 'hip hop', 'political hip hop']",66,https://api.spotify.com/v1/artists/4RnBFZRiMLRyZy0AzzTg2C,957806
807,1CYsQCypByMVgnv17qsSbQ,"Crosby, Stills, Nash & Young",https://i.scdn.co/image/ab6761610000e5eb4e5018dad07ee004f171d7d3,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'supergroup']",61,https://api.spotify.com/v1/artists/1CYsQCypByMVgnv17qsSbQ,1351694
808,0TJB3EE2efClsYIDQ8V2Jk,Elbow,https://i.scdn.co/image/ab6761610000e5eb775b05a76601167324c5df15,"['britpop', 'chamber pop', 'indie rock', 'modern rock', 'rock']",61,https://api.spotify.com/v1/artists/0TJB3EE2efClsYIDQ8V2Jk,453126
809,46gyXjRIvN1NL1eCB8GBxo,All Time Low,https://i.scdn.co/image/ab6761610000e5eb6aa4d0d5295afc0b7bacec49,"['modern rock', 'pop punk', 'rock']",75,https://api.spotify.com/v1/artists/46gyXjRIvN1NL1eCB8GBxo,2755144
810,03a5eVjzFyQlR4XyVSwt4t,Love and Theft,https://i.scdn.co/image/ab6761610000e5ebfc9ecdf1218d2a702720727d,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",51,https://api.spotify.com/v1/artists/03a5eVjzFyQlR4XyVSwt4t,320146
811,1riHqX633Kup3mJAw8WR8p,Kenny Wayne Shepherd,https://i.scdn.co/image/ab6761610000e5eb3e94eed6cf9f567844c48284,"['blues', 'blues rock', 'country rock', 'electric blues', 'modern blues', 'modern blues rock', 'rock']",58,https://api.spotify.com/v1/artists/1riHqX633Kup3mJAw8WR8p,270534
812,48elQHSJ3DmffHQpf89jxX,Group Home,https://i.scdn.co/image/ab67616d0000b27350a8b929d44ff747f193dd6d,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",46,https://api.spotify.com/v1/artists/48elQHSJ3DmffHQpf89jxX,86476
813,3NgwMzys77S7sgfh2W5k0V,WC,https://i.scdn.co/image/d273e8e435b0c21657812fac2f709623c532c89e,"['gangster rap', 'hip hop', 'hyphy', 'rap', 'west coast rap']",54,https://api.spotify.com/v1/artists/3NgwMzys77S7sgfh2W5k0V,340177
814,0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter,https://i.scdn.co/image/9685faa9fee837fba654a4a8980cffc000005b41,"['contemporary country', 'country', 'country dawn', 'country road']",57,https://api.spotify.com/v1/artists/0aqrM7Fo3Ml66Kc5JAzmjt,401020
815,5Z22vlK4DCgDrQgBEqfc8w,Kristinia DeBarge,https://i.scdn.co/image/ab6761610000e5ebc87d4798339452d685bd90f4,"['dance pop', 'electropop', 'post-teen pop']",41,https://api.spotify.com/v1/artists/5Z22vlK4DCgDrQgBEqfc8w,90646
816,5LeiVcEnsZcwc133TUhJNW,Belinda,https://i.scdn.co/image/ab6761610000e5eb1f5642da8790c7bbfa32a89d,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop', 'post-teen pop']",73,https://api.spotify.com/v1/artists/5LeiVcEnsZcwc133TUhJNW,1347118
817,6w6z8m4WXX7Tub4Rb6Lu7R,Jethro Tull,https://i.scdn.co/image/ab6761610000e5ebb94631f08038eac322c090f0,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",64,https://api.spotify.com/v1/artists/6w6z8m4WXX7Tub4Rb6Lu7R,1465206
818,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,https://i.scdn.co/image/ab6761610000e5eb1ab13fdacbb8017ec4087ca9,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",69,https://api.spotify.com/v1/artists/1vfezMIyCr4XUdYRaKIKi3,2873918
819,2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,https://i.scdn.co/image/1e721c9502da1663fe9dd0b9f8a90519546f0a9f,"['alternative rock', 'baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']",64,https://api.spotify.com/v1/artists/2Z7UcsdweVlRbAk5wH5fsf,842437
820,5ujCegv1BRbEPTCwQqFk6t,John Fogerty,https://i.scdn.co/image/ab6772690000c46c8fcd4c411558a4182820a8a8,"['blues rock', 'classic rock', 'country rock', 'heartland rock', 'mellow gold', 'rock', 'swamp rock']",59,https://api.spotify.com/v1/artists/5ujCegv1BRbEPTCwQqFk6t,673501
821,62sC6lUEWRjbFqXpMmOk4G,Fugazi,https://i.scdn.co/image/0234b34b265a6ec22de6b4ebb52abc4d6c9d7371,"['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock']",62,https://api.spotify.com/v1/artists/62sC6lUEWRjbFqXpMmOk4G,386744
822,0qT79UgT5tY4yudH9VfsdT,Sum 41,https://i.scdn.co/image/ab6761610000e5eba79683a6e828e1a86341414c,"['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk', 'rock']",74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT,3328048
823,4F84IBURUo98rz4r61KF70,The White Stripes,https://i.scdn.co/image/ab6761610000e5eb6b9ae52aa437ce42b77e8fcf,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",75,https://api.spotify.com/v1/artists/4F84IBURUo98rz4r61KF70,2622285
824,09agIJMxCD2k87ys9Al0f0,VIZE,https://i.scdn.co/image/ab6761610000e5ebe67179e73f2b224ffba88530,"['dance pop', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']",77,https://api.spotify.com/v1/artists/09agIJMxCD2k87ys9Al0f0,162314
825,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4,"['dance pop', 'pop']",79,https://api.spotify.com/v1/artists/3hv9jJF3adDNsBSIQDqcjp,950373
826,3EBRANWwnViQuBrImN61Z1,Pixie Lott,https://i.scdn.co/image/ab6761610000e5eb9f9103ff3eb3073ff11fe923,"['dance pop', 'electropop', 'europop', 'post-teen pop']",56,https://api.spotify.com/v1/artists/3EBRANWwnViQuBrImN61Z1,863083
827,0NnCgUxhtWt1yBtpDyvFQf,Black Sheep,https://i.scdn.co/image/05b6bfb62f7bc86622b384d5b88aa974a4b30318,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",48,https://api.spotify.com/v1/artists/0NnCgUxhtWt1yBtpDyvFQf,174118
828,35U9lQaRWSQISxQAB94Meo,America,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",69,https://api.spotify.com/v1/artists/35U9lQaRWSQISxQAB94Meo,1308213
829,21UJ7PRWb3Etgsu99f8yo8,Stereophonics,https://i.scdn.co/image/ab6761610000e5eb9eeb3f2569bb34874643bb72,"['britpop', 'modern rock', 'pop rock', 'rock', 'welsh rock']",68,https://api.spotify.com/v1/artists/21UJ7PRWb3Etgsu99f8yo8,1258065
830,6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",https://i.scdn.co/image/ab6761610000e5eb1111efbdf1cd6abd9f6fc5f0,"['alternative hip hop', 'detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",66,https://api.spotify.com/v1/artists/6DVipHzYsPlIoA0DW8Gmns,662087
831,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,https://i.scdn.co/image/ab6761610000e5eb749ba770a33230206f8fe159,"['art pop', 'dance pop', 'pop']",87,https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms,21187951
832,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,https://i.scdn.co/image/ad9bd428f136c100b76030958a11c5dc7e4a6ace,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'metal', 'rock', 'southern rock']",60,https://api.spotify.com/v1/artists/21ysNsPzHdqYN2fQ75ZswG,920619
833,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,https://i.scdn.co/image/ab6761610000e5ebaf37184464a9c94a972b18a4,"['contemporary country', 'country', 'pop']",73,https://api.spotify.com/v1/artists/3RqBeV12Tt7A8xH3zBDDUF,906695
834,0YinUQ50QDB7ZxSCLyQ40k,Mustard,https://i.scdn.co/image/ab6761610000e5ebf4d197e0fdb3e83d03bad69d,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,940408
835,7kwCkEJ384PWm0UQW3hxjS,Yella Beezy,https://i.scdn.co/image/ab6761610000e5ebbfede8797b416de31bb9a209,"['dfw rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",60,https://api.spotify.com/v1/artists/7kwCkEJ384PWm0UQW3hxjS,1205314
836,1HwM5zlC5qNWhJtM00yXzG,DMX,https://i.scdn.co/image/ab6772690000c46c3074f51af22630a1c86da016,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",75,https://api.spotify.com/v1/artists/1HwM5zlC5qNWhJtM00yXzG,3158771
837,5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,https://i.scdn.co/image/ab6761610000e5eb406027473be00cee6401b3b4,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",69,https://api.spotify.com/v1/artists/5lHRUCqkQZCIWeX7xG4sYT,2510642
838,0VdoLGGpWcDZnzep6SSTdP,Montrose,https://i.scdn.co/image/a4b31d5e4d308212b14e6d5c64a803f712086ec4,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock', 'southern rock']",43,https://api.spotify.com/v1/artists/0VdoLGGpWcDZnzep6SSTdP,163183
839,1km0R7wy712AzLkA1WjKET,Biffy Clyro,https://i.scdn.co/image/ab6761610000e5eb5a8702315c7ddff8eb7b69ba,"['modern alternative rock', 'modern rock', 'rock', 'scottish rock']",64,https://api.spotify.com/v1/artists/1km0R7wy712AzLkA1WjKET,665945
840,42TFhl7WlMRXiNqzSrnzPL,Lou Reed,https://i.scdn.co/image/2e1e9a6fe696b536a1f9e6a27fc1ed23d2c97099,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter']",66,https://api.spotify.com/v1/artists/42TFhl7WlMRXiNqzSrnzPL,1472209
841,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,https://i.scdn.co/image/ab6761610000e5eb8104d5f1d3fcb9280d247e0b,"['modern rock', 'pop punk', 'rock', 'uk pop punk']",68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,606576
842,55VydwMyCuGcavwPuhutPL,The Used,https://i.scdn.co/image/ab6761610000e5eb779c0b2354fc5392c1378290,"['post-hardcore', 'rock', 'screamo']",66,https://api.spotify.com/v1/artists/55VydwMyCuGcavwPuhutPL,976249
843,2WV4xLQooFalR2cit0XSKp,Jennifer Nettles,https://i.scdn.co/image/ab6761610000e5ebaf018a2d49a7c11a1bd78130,"['contemporary country', 'country', 'country dawn']",52,https://api.spotify.com/v1/artists/2WV4xLQooFalR2cit0XSKp,259864
844,6vLlQYujOujIrm7zAKzEdG,Donovan,https://i.scdn.co/image/ab6761610000e5eb913703ba6b15fb3ba0547de4,"['art rock', 'british folk', 'british invasion', 'classic rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'singer-songwriter']",62,https://api.spotify.com/v1/artists/6vLlQYujOujIrm7zAKzEdG,573614
845,0rnCjnMc8YqkoELqomHOcz,Mc Shan,https://i.scdn.co/image/c3707ab53a05ec1bbd236be6404a14da7d465698,"['east coast hip hop', 'electro', 'hip hop', 'hip house', 'old school hip hop', 'queens hip hop']",33,https://api.spotify.com/v1/artists/0rnCjnMc8YqkoELqomHOcz,33035
846,1G9G7WwrXka3Z1r7aIDjI7,Outkast,https://i.scdn.co/image/ab6761610000e5eb0cb3f95b9f8f7337e135a925,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",78,https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7,1884214
